Reach,River Sta,Q Total,Max Chl Dpth,Hydr Depth,Hydr Depth L,Hydr Depth C,Hydr Depth R,Vel Total,Vel Left,Vel Chnl,Vel Right,W.S. Elev,Min Ch El
,,(cfs),(ft),(ft),(ft),(ft),(ft),(ft/s),(ft/s),(ft/s),(ft/s),(ft),(ft)
Mariposa Bypass,22197,2100,7.79,5.88,1.63,5.98,1.16,1.17,0.32,1.17,0.26,93.6,86.81
Mariposa Bypass,22197,2200,7.94,6.02,1.7,6.13,1.24,1.19,0.33,1.2,0.27,93.75,86.81
Mariposa Bypass,22197,2300,8.08,6.16,1.78,6.27,1.31,1.22,0.34,1.22,0.28,93.89,86.81
Mariposa Bypass,22197,2400,8.22,6.29,1.84,6.41,1.38,1.24,0.36,1.25,0.29,94.03,86.81
Mariposa Bypass,22197,2500,8.35,6.42,1.91,6.54,1.45,1.27,0.37,1.27,0.3,94.16,86.81
Mariposa Bypass,22197,2600,8.48,6.54,1.97,6.67,1.51,1.29,0.38,1.3,0.32,94.29,86.81
Mariposa Bypass,22197,2700,8.6,6.65,2.03,6.79,1.57,1.32,0.39,1.32,0.33,94.41,86.81
Mariposa Bypass,22197,2800,8.71,6.76,2.08,6.9,1.63,1.34,0.4,1.35,0.34,94.52,86.81
Mariposa Bypass,22197,2900,8.82,6.86,2.11,7.01,1.68,1.37,0.41,1.38,0.35,94.63,86.81
Mariposa Bypass,22197,3000,8.92,6.96,2.14,7.12,1.73,1.39,0.41,1.4,0.36,94.73,86.81
Mariposa Bypass,22197,3100,9.03,7.05,2.17,7.22,1.78,1.42,0.42,1.43,0.37,94.84,86.81
Mariposa Bypass,22197,3200,9.13,7.15,2.2,7.32,1.83,1.45,0.43,1.45,0.38,94.94,86.81
Mariposa Bypass,22197,3300,9.22,7.23,2.22,7.41,1.88,1.47,0.44,1.48,0.39,95.03,86.81
Mariposa Bypass,22197,3400,9.32,7.32,2.25,7.51,1.93,1.5,0.45,1.51,0.4,95.13,86.81
Mariposa Bypass,22197,3500,9.41,7.4,2.28,7.6,1.97,1.52,0.46,1.53,0.41,95.22,86.81
